level	group	se	gene	dist_kb	se_rank	se_fdr	gene_fdr	gene_specific	rho
OncotreePrimaryDisease	Hepatocellular Carcinoma	USE_19467	CEBPA	23	4	1.0087219639623825e-59	0.08161069586781299	True	0.34467706432991135
OncotreePrimaryDisease	Hepatocellular Carcinoma	USE_34278	EYS	411	5	2.5675055989152626e-55	0.9326886450574119	False	0.08865770918475337
OncotreePrimaryDisease	Hepatocellular Carcinoma	USE_5688	CYP2C9	60	6	1.1912557686160303e-53	1.134490026224888e-20	True	0.2522443254509157
OncotreePrimaryDisease	Hepatocellular Carcinoma	USE_4543	ITIH2	22	7	8.112190169077774e-47	1.6048035048012758e-52	True	0.10258147994471806
OncotreePrimaryDisease	Hepatocellular Carcinoma	USE_41086	ALDH1A1	6	8	2.077705462913544e-43	7.512031520647474e-05	True	0.5352087015167114
OncotreePrimaryDisease	Hepatocellular Carcinoma	USE_17248	TUBD1	0	9	6.434871531210334e-42	0.9038911836483682	False	0.1817279679022341
OncotreePrimaryDisease	Hepatocellular Carcinoma	USE_5335	MACROH2A2	9	10	6.661941500817532e-42	0.9038911836483682	False	0.07153691117329632
OncotreePrimaryDisease	Hepatocellular Carcinoma	USE_29822	AFP	11	11	8.558970999756616e-42	1.5831869947438344e-19	True	0.175914578789534
OncotreePrimaryDisease	Hepatocellular Carcinoma	USE_42445	OTC	43	12	1.2761831632713329e-41	1.400168337138658e-13	True	0.2480748093692051
OncotreePrimaryDisease	Hepatocellular Carcinoma	USE_8473	B3GAT1	532	13	8.727367937474298e-41	0.999999999809388	False	0.035124567292857095
OncotreePrimaryDisease	Hepatocellular Carcinoma	USE_2981	FMO2	38	14	7.92427587728966e-40	0.00044153155454742295	True	0.2437168221805379
OncotreePrimaryDisease	Hepatocellular Carcinoma	USE_1905	NBPF6	93	15	4.6712029287401074e-39	0.03281131772105976	True	0.14202294657455455
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_15507	CNGB1	29	1	1.1582511086091866e-68	0.9401052659934248	False	0.4143511505392661
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_15506	CNGB1	34	2	7.3331415986065005e-68	0.9401052659934248	False	0.4102667514769515
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_41918	LCN2	1	3	2.9907521557459306e-43	0.2940081650847853	False	0.660832194069659
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_27332	ADAMTS9	433	4	4.9753321692669475e-43	0.9038911836483682	False	0.4005984951721734
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_1760	SLC44A3	73	5	7.5710795044882e-42	0.9038911836483682	False	0.40361872704023766
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_15925	FOXL1	5	6	9.275760819123309e-40	0.9038911836483682	False	0.3963547010599317
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_1755	F3	71	7	1.6332849156274391e-38	0.9038911836483682	False	0.5591473600467495
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_24784	BMP7	229	8	4.256656490607857e-36	0.9760517518877493	False	0.099081170171056
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_15612	CDH1	29	9	8.208846211861477e-36	0.9038911836483682	False	0.5462095437015118
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_26092	MB	18	10	1.0687379886297864e-35	0.9038911836483682	False	0.4288970482386745
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_1791	DPYD	151	11	2.1018493298867368e-35	0.9038911836483682	False	0.3577627291238308
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_1159	PDZK1IP1	4	12	8.270630731074407e-35	0.017963852910758273	True	0.6285474111131492
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_1754	F3	94	13	2.2814121231239547e-34	0.9038911836483682	False	0.7805743433617971
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_15942	C16orf95	201	14	2.9328522530506542e-34	0.9038911836483682	False	0.09372452396349404
OncotreePrimaryDisease	Intraductal Papillary Neoplasm of the Bile Duct	USE_14783	PRSS22	1	15	6.787864739190649e-34	0.23849329596911772	False	0.7805699326559941
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_7091	SLC15A3	2	1	7.405319649178511e-43	0.9038911836483682	False	0.2357286519096961
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_34548	QRSL1	124	2	4.945281943196212e-41	0.9038911836483682	False	0.07136621253158126
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_19062	XAB2	5	3	3.350100047546132e-40	0.9038911836483682	False	-0.07462928562618444
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_2034	LRIG2	149	4	1.8898835549313879e-38	0.9042278054003577	False	0.09741835695333427
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_23653	FAM240C	5	5	4.3738182376073726e-38	0.9038911836483682	False	0.20973936921020309
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_20580	RHOB	26	6	9.923086972473103e-38	0.9038911836483682	False	0.2713177682728196
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_34547	QRSL1	118	7	2.727598753928773e-36	0.9038911836483682	False	0.09776135955314413
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_15826	MPHOSPH6	170	8	3.95955802794047e-36	0.9038911836483682	False	0.16974856197096466
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_7309	ALDH3B2	3	9	1.1580406055918979e-35	1.226108054092114e-131	True	0.6078228754764233
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_10484	MED13L	245	10	4.1372483285544825e-34	0.9038911836483682	False	0.010136770280028715
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_25611	SLC19A1	19	11	2.2462592592022097e-33	0.9038911836483682	False	0.0777425291920095
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_42158	PPP1R26	90	12	2.8297578631413256e-33	0.9038911836483682	False	0.26645954515227405
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_41603	C9orf152	8	13	2.85494607737188e-33	1.812867052757543e-57	True	0.563961307497805
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_39607	TRPS1	170	14	8.497105566884179e-33	9.1548102433215e-07	True	0.4811781311466111
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_15824	MPHOSPH6	38	15	7.636078812813992e-32	0.9038911836483682	False	0.17552020946168126
OncotreePrimaryDisease	Leiomyosarcoma	USE_42493	DIPK2B	600	1	1.2714463609137168e-125	0.9038911836483682	False	0.07663655421023095
OncotreePrimaryDisease	Leiomyosarcoma	USE_42494	DIPK2B	632	2	1.4045068490909575e-105	0.9038911836483682	False	0.08261713027985312
OncotreePrimaryDisease	Leiomyosarcoma	USE_3272	PLA2G4A	1523	3	3.2601947901582446e-73	0.9038911836483682	False	-0.0038087985834208233
OncotreePrimaryDisease	Leiomyosarcoma	USE_42492	DIPK2B	596	4	7.491520250955237e-63	0.9038911836483682	False	0.10752611997811609
OncotreePrimaryDisease	Leiomyosarcoma	USE_39791	HAS2	481	5	1.8939616038438944e-61	0.17900023565667153	False	0.3264046970649781
OncotreePrimaryDisease	Leiomyosarcoma	USE_25212	LTN1	416	6	2.1333998302367084e-61	0.9038911836483682	False	0.08945706988786009
OncotreePrimaryDisease	Leiomyosarcoma	USE_42490	DIPK2B	598	7	2.607695012231279e-61	0.9038911836483682	False	0.0985386450080301
OncotreePrimaryDisease	Leiomyosarcoma	USE_31973	NUDT12	99	9	1.3554072099265995e-55	0.9038911836483682	False	0.26652113165063457
OncotreePrimaryDisease	Leiomyosarcoma	USE_41605	MUSK	88	10	4.3335575532591235e-55	0.9038911836483682	False	0.3189429029035781
OncotreePrimaryDisease	Leiomyosarcoma	USE_39107	STMN2	311	11	1.7070620143329473e-52	0.9760517518877493	False	0.011697988907429634
OncotreePrimaryDisease	Leiomyosarcoma	USE_28593	NAALADL2	121	12	1.2988808752463598e-51	0.9038911836483682	False	0.3020879545898611
OncotreePrimaryDisease	Leiomyosarcoma	USE_20950	THUMPD2	275	13	2.2196038805054785e-50	0.9038911836483682	False	-0.09092538730264309
OncotreePrimaryDisease	Leiomyosarcoma	USE_39793	HAS2	540	14	1.4198902961091117e-49	0.17900023565667153	False	0.4446308637725078
OncotreePrimaryDisease	Leiomyosarcoma	USE_28688	TTC14	188	15	5.6229511715778526e-49	0.9038911836483682	False	0.1446697743808094
OncotreePrimaryDisease	Liposarcoma	USE_27773	GAP43	325	1	6.320959747018046e-113	0.9760517518877493	False	0.23933667244196613
OncotreePrimaryDisease	Liposarcoma	USE_9921	PPP1R12A	184	2	9.423008722754652e-88	0.9038911836483682	False	0.23707232030556666
OncotreePrimaryDisease	Liposarcoma	USE_9937	PPFIA2	301	3	8.5481528688057275e-78	0.6352464138434567	False	0.23869137765411552
OncotreePrimaryDisease	Liposarcoma	USE_29790	UGT2B4	9	4	1.0367902924656939e-76	0.9760517518877493	False	0.24582774121622125
OncotreePrimaryDisease	Liposarcoma	USE_27763	GAP43	428	5	2.9909250426794665e-72	0.9760517518877493	False	0.28378738517580443
OncotreePrimaryDisease	Liposarcoma	USE_27765	GAP43	162	6	2.92794798786996e-67	0.9760517518877493	False	0.4801449820384148
OncotreePrimaryDisease	Liposarcoma	USE_28077	KY	78	7	7.5529357724326655e-59	0.9038911836483682	False	0.2510050436404149
OncotreePrimaryDisease	Liposarcoma	USE_28076	KY	25	8	2.6437046635382518e-58	0.9038911836483682	False	0.36107897857100457
OncotreePrimaryDisease	Liposarcoma	USE_26076	ISX	226	9	3.8176237364336452e-56	0.9760517518877493	False	0.006549299040213954
OncotreePrimaryDisease	Liposarcoma	USE_27776	LSAMP	329	10	6.529543692923726e-56	0.9038911836483682	False	0.4353104353539126
OncotreePrimaryDisease	Liposarcoma	USE_31247	GDNF	15	11	5.011741730569599e-55	0.10013923623163787	False	0.3057787278557852
OncotreePrimaryDisease	Liposarcoma	USE_5128	C10orf71	37	12	5.505298508044235e-52	0.9760517518877493	False	0.0960009893310765
OncotreePrimaryDisease	Liposarcoma	USE_32740	PTTG1	123	13	4.6502361365401673e-51	0.9038911836483682	False	0.02758923485537839
OncotreePrimaryDisease	Liposarcoma	USE_9975	TMTC3	69	14	9.498078326837267e-51	0.9038911836483682	False	0.1983242637417089
OncotreePrimaryDisease	Liposarcoma	USE_20902	CYP1B1	115	15	1.4275786582849476e-47	0.9038911836483682	False	0.07010569163794825
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_20518	CYRIA	105	1	2.779077598974188e-82	0.6927539223452471	False	0.20270624597350742
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_39937	LRATD2	471	2	1.265830791311595e-52	0.9038911836483682	False	0.23157923745250253
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_39938	LRATD2	456	3	6.688527117802005e-51	0.9038911836483682	False	0.2336423393131756
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_20183	MYT1L	271	4	1.4418202098228932e-50	4.2630588224052786e-153	True	0.3674481658799018
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_20182	MYT1L	267	5	6.127030458713104e-50	4.2630588224052786e-153	True	0.38613542972528914
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_24383	CHD6	140	6	2.2033688076337528e-48	0.9038911836483682	False	0.1390918350665845
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_39943	LRATD2	392	7	1.2116618039564269e-45	0.9038911836483682	False	0.1619391819726319
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_10233	C12orf42	121	8	4.4313900891866986e-45	2.2736063576175542e-113	True	0.2484064273869315
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_24022	NKX2-2	76	9	4.869400198461962e-44	4.691889947634088e-25	True	0.2674075848247581
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_32853	NEURL1B	101	10	1.253601359081932e-43	0.011818145977775304	True	0.3122541023191203
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_31922	PCSK1	20	11	1.6136833406258246e-43	2.5857168080404645e-122	True	0.3919649288767988
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_39944	LRATD2	377	12	2.0861298658098623e-43	0.9038911836483682	False	0.1947751697893639
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_38765	ST18	33	13	2.8993448979560946e-43	1.0737860620460188e-152	True	0.3464687077567834
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_25911	CRYBA4	21	14	1.3883389747120648e-41	0.999999999809388	False	0.10080225773252402
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_17525	SOX9	960	15	1.691283020631456e-41	0.9038911836483682	False	0.3281103260836998
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_13286	TMEM121	47	1	3.749735891700605e-97	0.9760517518877493	False	0.06380566156838424
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_13292	TMEM121	157	2	6.68109788025217e-90	0.9760517518877493	False	0.04247976132320284
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_13288	TMEM121	54	3	1.267251416037447e-88	0.9760517518877493	False	-0.0712062888835389
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_21699	RPIA	125	4	1.1527682321497528e-80	0.9038911836483682	False	0.16114674170272164
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_21976	BUB1	90	5	3.791528399557405e-80	0.9038911836483682	False	0.22340412154278402
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_13287	TMEM121	55	6	7.500928152849485e-80	0.9760517518877493	False	-0.0712437468670574
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_13285	TMEM121	45	7	4.1644108242100004e-75	0.9760517518877493	False	0.05729599914691956
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_13293	TMEM121	172	8	1.976326997766144e-74	0.9760517518877493	False	-0.07452506622327781
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_2159	TENT5C	37	9	6.015390023044223e-69	0.17681956900171122	False	0.5966731686448011
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_25829	IGLL5	50	10	8.054868156809716e-59	7.155139451070694e-14	True	0.20939842241340229
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_13291	TMEM121	158	11	1.4043374599253424e-58	0.9760517518877493	False	0.03342402625058083
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_21698	RPIA	111	12	4.863067643268434e-58	0.9038911836483682	False	0.2305306560580226
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_39673	SAMD12	122	13	2.8326737076424127e-57	0.9038911836483682	False	0.18680186286288852
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_25830	IGLL5	37	14	7.50068941267449e-57	7.155139451070694e-14	True	0.21099804018486304
OncotreePrimaryDisease	Mature B-Cell Neoplasms	USE_28155	ZBTB38	7	15	1.44441089642868e-55	0.9038911836483682	False	0.3687152198173097
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_38847	FAM110B	53	1	1.3602219649974147e-93	0.9038911836483682	False	0.2969280856414303
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_24704	TSHZ2	166	2	9.1635726344343e-88	0.00013339245548188962	True	0.46707552502238464
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_34114	RCAN2	31	3	2.987384018495868e-87	0.0014420601046619816	True	0.34052125079005713
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_18813	MBP	66	4	4.997592254711851e-87	0.9038911836483682	False	0.15850492604708769
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_11036	KL	44	5	4.356269485475972e-79	0.9038911836483682	False	0.17592975259163984
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_40067	MYC	537	6	7.235772064423225e-78	0.9038911836483682	False	0.07678040957507008
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_9737	IL26	11	7	3.907322220806239e-77	4.828099019701034e-18	True	0.12380218349643647
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_33185	LYRM4	97	8	4.402032833757976e-76	0.9038911836483682	False	0.18333649491475906
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_16786	CCR7	4	9	1.0925086887250151e-75	0.00290772300296598	True	0.30204662559135254
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_35531	CYP2W1	9	10	1.3928360400952142e-74	0.9038911836483682	False	0.06618961888086548
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_6258	MGMT	419	11	2.3260581991546737e-73	0.9039669384214878	False	0.11829965184991914
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_14697	FAM234A	6	12	1.6354596933375849e-72	0.9038911836483682	False	0.19085472662666042
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_37997	DNAJB6	196	13	4.47432653768839e-69	0.9038911836483682	False	0.20063966506679054
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_40068	MYC	544	14	2.3871489721826722e-67	0.9038911836483682	False	-0.09529933933204392
OncotreePrimaryDisease	Mature T and NK Neoplasms	USE_13044	GSC	5	15	1.816451347796926e-64	0.1782208158568153	False	0.24903629680386882
OncotreePrimaryDisease	Melanoma	USE_37168	LHFPL3	177	1	3.8260366018196945e-172	0.9760517518877493	False	0.09671388785923059
OncotreePrimaryDisease	Melanoma	USE_19518	GPR42	16	2	2.987660510739208e-169	0.999999999809388	False	-0.03253023517706908
OncotreePrimaryDisease	Melanoma	USE_27795	ARHGAP31	27	3	3.4525117428262055e-167	0.7623810445599737	False	0.33252924819555757
OncotreePrimaryDisease	Melanoma	USE_2810	FCGR2B	5	4	1.0254610495946458e-147	0.23691771935894043	False	0.15726889093570895
OncotreePrimaryDisease	Melanoma	USE_10207	GAS2L3	87	5	1.4366659926522202e-145	0.9038911836483682	False	0.2148171603620311
OncotreePrimaryDisease	Melanoma	USE_37167	LHFPL3	181	6	2.230970234558553e-145	0.9760517518877493	False	0.21732215520409895
OncotreePrimaryDisease	Melanoma	USE_31457	ACTBL2	86	7	4.0575881863048234e-143	0.9038911836483682	False	0.21315666123222435
OncotreePrimaryDisease	Melanoma	USE_40272	KHDRBS3	369	8	9.779931895611505e-141	0.9038911836483682	False	0.20422862304356704
OncotreePrimaryDisease	Melanoma	USE_1383	ATG4C	51	9	6.812862753394108e-139	0.9038911836483682	False	0.21198015507891338
OncotreePrimaryDisease	Melanoma	USE_31308	GHR	168	10	1.6090190141239303e-135	0.0244005775975293	True	0.24286729487609404
OncotreePrimaryDisease	Melanoma	USE_34265	KHDRBS2	360	11	1.7058998815679739e-134	0.9959544468007767	False	0.21090443981363163
OncotreePrimaryDisease	Melanoma	USE_24368	TOP1	114	12	3.1534475674216738e-133	0.9038911836483682	False	0.08494879442077644
OncotreePrimaryDisease	Melanoma	USE_24571	PREX1	1	13	6.077877666471357e-128	0.9038911836483682	False	0.46819614076591254
OncotreePrimaryDisease	Melanoma	USE_41051	KLF9	181	14	2.2527317797870758e-127	0.9038911836483682	False	0.32051024446025383
OncotreePrimaryDisease	Melanoma	USE_35947	SNX10	5	15	1.5090871067404415e-125	0.9038911836483682	False	0.3158061323620813
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_20625	MFSD2B	25	1	3.822449592283349e-79	3.979857476854175e-18	True	0.1668779319880036
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_39225	CALB1	115	2	8.107383651183282e-68	0.5872153267085818	False	0.17147181592287367
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_29669	CWH43	262	3	3.254253282159558e-62	0.9038911836483682	False	0.05502008851669674
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_29672	CWH43	300	4	9.311490185467528e-61	0.9038911836483682	False	0.05856973908926934
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_34151	RHAG	20	5	8.042982284396314e-58	1.9407496502681377e-46	True	0.2396925099723166
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_37877	KCNH2	1	6	2.560473643991756e-56	0.006546176033826411	True	0.33664564499363453
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_3628	CR1	57	7	5.930725142922009e-54	1.0814617738711947e-19	True	0.17808172266992983
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_27518	PROS1	455	8	1.5610116607826726e-53	0.9038911836483682	False	0.056153774531992884
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_37067	ACTL6B	8	9	1.5044070491247896e-52	0.999999999809388	False	0.218470652229035
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_6048	PDZD8	83	10	1.913732284146489e-50	0.9038911836483682	False	0.2210255777734316
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_10761	ADGRD1	303	11	2.6839510079028127e-50	0.9038911836483682	False	0.10278740573149948
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_3625	CR2	47	12	5.904944163126009e-43	0.44521416424985927	False	0.009604792787614566
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_19986	SIGLEC6	22	13	1.5779174943224972e-42	6.67174323544123e-10	True	0.3582724189402292
